Country Name,Country Code,Year,Life Expectancy,CO2,Injuries,Communicable,NonCommunicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
Monaco,MCO,6,70.6555,-0.16477134896697546,0.07648125755743651,0.042791152815896724,0.9572088471841033,True,False,False,False,False,False,False,False,False
Moldova,MDA,6,68.302,-0.19007215113488907,0.15077454315995886,0.10323621612095452,0.8967637838790454,True,False,False,False,False,False,False,False,True
Madagascar,MDG,6,62.079,-0.19857417499390415,0.04956851815936332,0.7019010314953619,0.29809896850463813,False,False,False,False,False,True,True,False,False
Maldives,MDV,6,74.621,-0.19969983233480887,0.09775697816222607,0.2807422918024145,0.7192577081975855,False,False,False,False,True,False,False,False,True
Mexico,MEX,6,75.255,0.4045132757598755,0.16010879922980248,0.20028910010270065,0.7997108998972994,False,True,False,False,False,False,False,False,True
Marshall Islands,MHL,6,74.5275,-0.20066657332364202,0.1531321874352593,0.3067625833749433,0.6932374166250568,False,False,False,False,False,False,False,False,True
North Macedonia,MKD,6,73.8,-0.1880062396038416,0.09538195637421738,0.06106791156248395,0.9389320884375161,True,False,False,False,False,False,False,False,True
Mali,MLI,6,53.553,-0.19811066916929854,0.04604649803051195,0.8107495002418184,0.18925049975818176,False,False,False,False,False,True,True,False,False
Malta,MLT,6,79.79268292682927,-0.19724987227704427,0.08652200862107205,0.05331496353846293,0.9466850364615371,False,False,True,False,False,False,False,False,False
Myanmar,MMR,6,62.294,-0.18709247002195425,0.09941400440353704,0.46381097083345924,0.5361890291665408,False,False,False,False,False,False,False,True,False
Montenegro,MNE,6,74.33902439024392,-0.19807094012568133,0.1287584496382343,0.05756151121133518,0.9424384887886648,True,False,False,False,False,False,False,False,True
Mongolia,MNG,6,65.985,-0.18360955372505838,0.19582277309246854,0.26779971129180397,0.7322002887081961,False,False,False,False,False,False,False,True,False
Northern Mariana Islands,MNP,6,58.4595,-0.19075416717299673,0.1699143237255831,0.12371784908750047,0.8762821509124996,False,False,False,False,False,False,False,False,False
Mozambique,MOZ,6,50.934,-0.19789878062093513,0.049496434007320775,0.8086311197257273,0.19136888027427268,False,False,False,False,False,True,True,False,False
Mauritania,MRT,6,61.776,-0.19821661328561105,0.08376619269404721,0.6655458745564846,0.3344541254435153,False,False,False,False,False,True,False,True,False
Mauritius,MUS,6,72.57073170731708,-0.1963493463411728,0.09260765886800679,0.11827232911649,0.88172767088351,False,False,False,False,False,True,False,False,True
Malawi,MWI,6,50.595,-0.19975280447189972,0.03539526583377136,0.8127596282977803,0.18724037170221977,False,False,False,False,False,True,True,False,False
Malaysia,MYS,6,73.931,0.05068608556873446,0.13626875985352951,0.19479793821149216,0.8052020617885078,False,False,False,False,False,False,False,False,True
Namibia,NAM,6,52.593,-0.19738230273817328,0.0916997611793791,0.7085854882458553,0.29141451175414484,False,False,False,False,False,True,False,False,True
Niger,NER,6,54.968,-0.19976604748643878,0.04424462686233893,0.8333566666475628,0.16664333335243717,False,False,False,False,False,True,True,False,False
Nigeria,NGA,6,49.373,-0.09342453567581226,0.03756997565406459,0.7986493397656804,0.20135066023431963,False,False,False,False,False,True,False,True,False
Nicaragua,NIC,6,71.673,-0.194627753188141,0.1613314023481285,0.26423105730425844,0.7357689426957416,False,True,False,False,False,False,False,True,False
Netherlands,NLD,6,80.09756097560975,0.017062040395952917,0.07520485950014574,0.053437432325010845,0.9465625676749891,True,False,False,False,False,False,False,False,False
Norway,NOR,6,80.39512195121952,-0.15085954814333127,0.10358032854767078,0.05020174803589274,0.9497982519641072,True,False,False,False,False,False,False,False,False
Nepal,NPL,6,66.26,-0.19728960132066145,0.09123825839553623,0.5245993778792212,0.4754006221207788,False,False,False,False,True,False,False,True,False
Nauru,NRU,6,73.20560975609757,-0.20079900359730135,0.18185995136168712,0.34450127165054667,0.6554987283494532,False,False,False,False,False,False,False,False,False
New Zealand,NZL,6,80.15121951219513,-0.15679242370864582,0.16555311021747277,0.04876274619328548,0.9512372538067145,False,False,False,False,False,False,False,False,False
Oman,OMN,6,74.893,-0.14488694511309136,0.3381644981738595,0.16921087538514637,0.8307891246148537,False,False,True,False,False,False,False,False,False
Pakistan,PAK,6,64.42,-0.007159467611477696,0.05594158066746633,0.643413510968947,0.35658648903105306,False,False,False,False,True,False,False,True,False
Panama,PAN,6,76.234,-0.19094619135742077,0.17098302408092464,0.2333759646944969,0.766624035305503,False,True,False,False,False,False,False,False,False
Peru,PER,6,73.528,-0.1560772990291062,0.14978816811136986,0.3250040203573651,0.674995979642635,False,True,False,False,False,False,False,False,True
Philippines,PHL,6,69.37,-0.10388652915973089,0.1083206322998216,0.3775537434372885,0.6224462565627115,False,False,False,False,False,False,False,True,False
Palau,PLW,6,65.2555,-0.20053414305984948,0.17118605496561326,0.18041004028289648,0.8195899597171036,False,False,False,False,False,False,False,False,True
Papua New Guinea,PNG,6,61.141,-0.19416424673205865,0.1025937366875805,0.5584241849352342,0.44157581506476573,False,False,False,False,False,False,False,True,False
Poland,POL,6,75.2439024390244,0.21415801617108002,0.1515635659235657,0.05229693250454128,0.9477030674954587,True,False,False,False,False,False,False,False,False
Puerto Rico,PRI,6,78.4258536585366,0.045587519603643184,0.13426555599306358,0.11392753007615256,0.8860724699238474,False,True,False,False,False,False,False,False,False
Portugal,PRT,6,78.3219512195122,-0.12298297696379364,0.08935664274981805,0.06879231713652255,0.9312076828634774,True,False,False,False,False,False,False,False,False
Paraguay,PRY,6,72.055,-0.19592556956018436,0.16125972997451965,0.2611236161202647,0.7388763838797353,False,True,False,False,False,False,False,False,True
Qatar,QAT,6,78.601,-0.1348619688987932,0.30184494351354596,0.11631681172742074,0.8836831882725793,False,False,True,False,False,False,False,False,False
Romania,ROU,6,72.56585365853658,-0.07275216945733926,0.12085051057773652,0.075075275325984,0.924924724674016,True,False,False,False,False,False,False,False,False
Rwanda,RWA,6,58.915,-0.2000838801511147,0.0953536889511232,0.7000868876524363,0.29991311234756357,False,False,False,False,False,True,True,False,False
Saudi Arabia,SAU,6,73.467,0.26877224728173776,0.3208939316532911,0.1694722866880208,0.8305277133119793,False,False,True,False,False,False,False,False,False
Sudan,SDN,6,61.422,-0.18236470972690963,0.11117103586707568,0.5436730609304293,0.4563269390695706,False,False,False,False,False,True,True,False,False
Senegal,SEN,6,62.126,-0.1926412991128512,0.055918314321092996,0.6835842730449242,0.3164157269550759,False,False,False,False,False,True,False,True,False
Singapore,SGP,6,80.44146341463416,-0.15014442346379164,0.11314675559539468,0.09464741538037184,0.9053525846196282,False,False,False,False,False,False,False,False,False
Solomon Islands,SLB,6,69.762,-0.2004017127763233,0.15127885329334587,0.4307154911992362,0.5692845088007639,False,False,False,False,False,False,False,True,False
Sierra Leone,SLE,6,46.52,-0.2001898243463618,0.05194705883893199,0.7856677896971135,0.2143322103028865,False,False,False,False,False,True,True,False,False
El Salvador,SLV,6,70.542,-0.19074754582359643,0.29060397232050567,0.2162184385268828,0.7837815614731172,False,True,False,False,False,False,False,True,False
San Marino,SMR,6,61.769999999999996,-0.19538922691881014,0.09106614190659401,0.04745258314500163,0.9525474168549983,True,False,False,False,False,False,False,False,False
Somalia,SOM,6,52.998,-0.20003090801402384,0.07276642185250207,0.8117124204137534,0.18828757958624667,False,False,False,False,False,True,True,False,False
Serbia,SRB,6,73.63170731707318,-0.1327033591076176,0.10017107973530934,0.04550122125614146,0.9544987787438585,True,False,False,False,False,False,False,False,True
South Sudan,SSD,6,52.96,-0.1993025415828986,0.05289124684162565,0.8005547805741847,0.19944521942581525,False,False,False,False,False,True,True,False,False
Sao Tome and Principe,STP,6,65.854,-0.200746031489811,0.0843875171985185,0.5081248854928925,0.4918751145071075,False,False,False,False,False,True,False,True,False
Suriname,SUR,6,69.579,-0.19898470891822267,0.1583638834039958,0.2889013525743079,0.7110986474256922,False,True,False,False,False,False,False,False,True
Slovenia,SVN,6,78.56097560975611,-0.17929232656498637,0.19004469570960114,0.046003351542696504,0.9539966484573034,True,False,False,False,False,False,False,False,False
Sweden,SWE,6,80.9,-0.13842434644030727,0.09980351916291455,0.040458098337250704,0.9595419016627493,True,False,False,False,False,False,False,False,False
Eswatini,SWZ,6,43.308,-0.199977935876933,0.0721578508470233,0.7988617164011077,0.20113828359889227,False,False,False,False,False,True,False,True,False
Seychelles,SYC,6,73.14390243902439,-0.20032225461015432,0.11220060872397074,0.1758697312069073,0.8241302687930927,False,False,False,False,False,True,False,False,False
Chad,TCD,6,49.335,-0.2001898243463618,0.0506991366360708,0.8240968801264125,0.17590311987358748,False,False,False,False,False,True,True,False,False
Togo,TGO,6,55.581,-0.1988655216295019,0.05609505034940934,0.7693421454645198,0.23065785453548016,False,False,False,False,False,True,True,False,False
Thailand,THA,6,72.916,0.09657316662502782,0.19210703131886092,0.19225958728805306,0.807740412711947,False,False,False,False,False,False,False,False,True
Tajikistan,TJK,6,67.382,-0.196521505845919,0.105709461984616,0.41976065026447806,0.580239349735522,True,False,False,False,False,False,False,True,False
Turkmenistan,TKM,6,65.695,-0.12340675342904367,0.10959803286286962,0.2962898678508575,0.7037101321491426,True,False,False,False,False,False,False,False,True
Tonga,TON,6,69.878,-0.2006798163579147,0.08889000246281116,0.2511822658950376,0.7488177341049623,False,False,False,False,False,False,False,False,True
Trinidad and Tobago,TTO,6,71.21,-0.1737037700091642,0.17838507269086626,0.15300403868054083,0.8469959613194592,False,True,False,False,False,False,False,False,False
Tunisia,TUN,6,74.558,-0.1680754834625097,0.14211751741141185,0.15687941233116867,0.8431205876688312,False,False,True,False,False,False,False,True,False
Tuvalu,TUV,6,65.242,-0.20083873267791913,0.1212306616554497,0.20675640241237656,0.7932435975876234,False,False,False,False,False,False,False,False,True
Tanzania,TZA,6,55.926,-0.1930253468502224,0.04727519701066309,0.7499978021630243,0.2500021978369758,False,False,False,False,False,True,False,True,False
Uganda,UGA,6,53.887,-0.1970512270589583,0.046524557938448105,0.8019275746868227,0.19807242531317726,False,False,False,False,False,True,True,False,False
Ukraine,UKR,6,68.22219512195123,0.2125158937348175,0.15148806064340925,0.08063825846307986,0.9193617415369202,True,False,False,False,False,False,False,True,False
Uruguay,URY,6,76.251,-0.1931048049374568,0.14327218378069942,0.09664985592435642,0.9033501440756436,False,True,False,False,False,False,False,False,False
United States,USA,6,77.98780487804879,7.395771952285289,0.11267655858597493,0.06130723289370928,0.9386927671062907,False,False,False,True,False,False,False,False,False
Uzbekistan,UZB,6,68.939,-0.038518946247236535,0.12287453576063181,0.30749945787914584,0.6925005421208541,True,False,False,False,False,False,False,True,False
Vietnam,VNM,6,74.474,-0.06161478886243476,0.1528519978312863,0.24305044831641787,0.756949551683582,False,False,False,False,False,False,False,True,False
Vanuatu,VUT,6,68.672,-0.2007063024067265,0.13208743870232836,0.37074463643381256,0.6292553635661875,False,False,False,False,False,False,False,True,False
Samoa,WSM,6,70.901,-0.20058711515747302,0.1292506846758394,0.18725994025465376,0.8127400597453462,False,False,False,False,False,False,False,True,False
South Africa,ZAF,6,54.452,0.32497565781843163,0.11546527211568801,0.7207329611360428,0.2792670388639571,False,False,False,False,False,True,False,False,True
Zambia,ZMB,6,51.134,-0.1982298563001501,0.046448762179743454,0.7967192124957848,0.20328078750421522,False,False,False,False,False,True,True,False,False
Zimbabwe,ZWE,6,44.947,-0.18792678088513046,0.044016868528966364,0.8199291671332681,0.18007083286673187,False,False,False,False,False,True,False,True,False
Afghanistan,AFG,7,59.93,-0.19613745810854777,0.1739563626354659,0.5505363755872666,0.44946362441273324,False,False,False,False,True,False,True,False,False
Angola,AGO,7,53.243,-0.17531941841440674,0.0960242427453314,0.7541399348539133,0.24586006514608674,False,False,False,False,False,True,False,True,False
Albania,ALB,7,75.912,-0.1954488207210397,0.1363755568363924,0.12314731025626577,0.8768526897437343,True,False,False,False,False,False,False,False,True
Andorra,AND,7,75.9345,-0.20013685220927094,0.11634196357047705,0.04751558061644126,0.9524844193835588,True,False,False,False,False,False,False,False,False
United Arab Emirates,ARE,7,75.957,0.005805467302643938,0.3030287667112465,0.09909136859435573,0.9009086314056443,False,False,True,False,False,False,False,False,False
Argentina,ARG,7,74.952,0.0206111619776543,0.13999185830638322,0.14928706577844464,0.8507129342215554,False,True,False,False,False,False,False,False,True
Armenia,ARM,7,72.946,-0.19331669317008182,0.1017460393811196,0.10795037592033506,0.8920496240796649,True,False,False,False,False,False,False,False,True
American Samoa,ASM,7,74.2405,-0.19676650179249452,0.11216994342970674,0.16330636861760633,0.8366936313823937,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,7,75.535,-0.20021631041490723,0.10612386953069412,0.13830808575582895,0.861691914244171,False,True,False,False,False,False,False,False,False
Australia,AUS,7,81.39512195121952,0.31422232622385066,0.13709928889333958,0.04409557774295564,0.9559044222570444,False,False,False,False,False,False,False,False,False
Austria,AUT,7,80.43170731707318,-0.10718404009569614,0.10427491061152225,0.03422603677495759,0.9657739632250424,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,7,70.201,-0.16052695696604555,0.08429829017608456,0.2621455357223564,0.7378544642776436,True,False,False,False,False,False,False,False,True
Burundi,BDI,7,55.721,-0.2006136012062848,0.0857964135782155,0.7719737107111212,0.22802628928887872,False,False,False,False,False,True,True,False,False
Belgium,BEL,7,79.68048780487806,-0.05924428578681936,0.13902145953717746,0.05772517058111243,0.9422748294188876,True,False,False,False,False,False,False,False,False
Benin,BEN,7,58.654,-0.1955282788082741,0.05670040041224802,0.7567541316680957,0.24324586833190437,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,7,55.618,-0.19860066102298227,0.049208388711756285,0.7779953909761637,0.2220046090238363,False,False,False,False,False,True,True,False,False
